Using simplest formulation of policy gradient.

epoch:   0 	 loss: 9.372 	 return: 20.533 	 ep_len: 20.533
epoch:   6 	 loss: 17.332 	 return: 38.783 	 ep_len: 38.783
epoch:   7 	 loss: 20.086 	 return: 45.198 	 ep_len: 45.198
epoch:   8 	 loss: 19.661 	 return: 47.679 	 ep_len: 47.679
epoch:   9 	 loss: 20.492 	 return: 50.440 	 ep_len: 50.440
epoch:  10 	 loss: 23.202 	 return: 54.533 	 ep_len: 54.533
epoch:  11 	 loss: 21.751 	 return: 57.284 	 ep_len: 57.284
epoch:  12 	 loss: 20.386 	 return: 55.000 	 ep_len: 55.000
epoch:  13 	 loss: 23.741 	 return: 65.442 	 ep_len: 65.442
epoch:  14 	 loss: 25.546 	 return: 70.479 	 ep_len: 70.479
epoch:  15 	 loss: 28.112 	 return: 74.338 	 ep_len: 74.338
epoch:  16 	 loss: 28.057 	 return: 78.077 	 ep_len: 78.077
epoch:  17 	 loss: 30.898 	 return: 86.483 	 ep_len: 86.483
epoch:  18 	 loss: 37.122 	 return: 107.426 	 ep_len: 107.426
epoch:  19 	 loss: 36.274 	 return: 109.043 	 ep_len: 109.043
epoch:  20 	 loss: 41.688 	 return: 121.762 	 ep_len: 121.762
epoch:  21 	 loss: 39.625 	 return: 123.732 	 ep_len: 123.732
epoch:  22 	 loss: 40.621 	 return: 128.897 	 ep_len: 128.897
epoch:  23 	 loss: 41.534 	 return: 134.605 	 ep_len: 134.605
epoch:  24 	 loss: 48.319 	 return: 147.676 	 ep_len: 147.676
epoch:  25 	 loss: 53.214 	 return: 168.800 	 ep_len: 168.800
epoch:  26 	 loss: 56.194 	 return: 172.966 	 ep_len: 172.966
epoch:  27 	 loss: 62.094 	 return: 193.000 	 ep_len: 193.000
epoch:  28 	 loss: 81.558 	 return: 242.091 	 ep_len: 242.091
epoch:  29 	 loss: 92.098 	 return: 296.353 	 ep_len: 296.353
epoch:  30 	 loss: 91.852 	 return: 300.118 	 ep_len: 300.118
epoch:  31 	 loss: 80.882 	 return: 278.737 	 ep_len: 278.737
epoch:  32 	 loss: 82.854 	 return: 264.368 	 ep_len: 264.368
epoch:  33 	 loss: 97.687 	 return: 334.867 	 ep_len: 334.867
epoch:  34 	 loss: 112.847 	 return: 390.308 	 ep_len: 390.308
epoch:  35 	 loss: 115.864 	 return: 430.250 	 ep_len: 430.250
epoch:  36 	 loss: 122.537 	 return: 461.000 	 ep_len: 461.000
epoch:  37 	 loss: 124.951 	 return: 476.000 	 ep_len: 476.000
epoch:  38 	 loss: 116.911 	 return: 435.833 	 ep_len: 435.833
epoch:  39 	 loss: 120.695 	 return: 457.182 	 ep_len: 457.182
epoch:  40 	 loss: 118.989 	 return: 456.000 	 ep_len: 456.000
epoch:  41 	 loss: 120.870 	 return: 457.667 	 ep_len: 457.667
epoch:  42 	 loss: 119.033 	 return: 457.083 	 ep_len: 457.083
epoch:  43 	 loss: 118.614 	 return: 468.273 	 ep_len: 468.273
epoch:  44 	 loss: 122.632 	 return: 492.091 	 ep_len: 492.091
epoch:  45 	 loss: 122.228 	 return: 495.364 	 ep_len: 495.364
epoch:  46 	 loss: 118.151 	 return: 490.909 	 ep_len: 490.909
epoch:  47 	 loss: 122.806 	 return: 500.000 	 ep_len: 500.000
epoch:  48 	 loss: 121.184 	 return: 500.000 	 ep_len: 500.000
epoch:  49 	 loss: 121.760 	 return: 500.000 	 ep_len: 500.000
epoch:  50 	 loss: 118.492 	 return: 478.182 	 ep_len: 478.182
epoch:  51 	 loss: 118.380 	 return: 490.636 	 ep_len: 490.636
epoch:  52 	 loss: 119.464 	 return: 500.000 	 ep_len: 500.000
epoch:  53 	 loss: 110.402 	 return: 457.091 	 ep_len: 457.091
epoch:  54 	 loss: 115.445 	 return: 484.818 	 ep_len: 484.818
epoch:  55 	 loss: 114.020 	 return: 483.091 	 ep_len: 483.091
epoch:  56 	 loss: 114.732 	 return: 481.818 	 ep_len: 481.818
epoch:  57 	 loss: 111.546 	 return: 476.727 	 ep_len: 476.727
epoch:  58 	 loss: 111.303 	 return: 476.818 	 ep_len: 476.818
epoch:  59 	 loss: 115.717 	 return: 494.364 	 ep_len: 494.364
epoch:  60 	 loss: 112.886 	 return: 481.000 	 ep_len: 481.000
epoch:  61 	 loss: 117.250 	 return: 500.000 	 ep_len: 500.000
epoch:  62 	 loss: 113.894 	 return: 489.909 	 ep_len: 489.909
epoch:  63 	 loss: 112.482 	 return: 481.000 	 ep_len: 481.000
epoch:  64 	 loss: 115.056 	 return: 488.545 	 ep_len: 488.545
epoch:  65 	 loss: 114.069 	 return: 480.091 	 ep_len: 480.091
epoch:  66 	 loss: 118.169 	 return: 500.000 	 ep_len: 500.000
epoch:  67 	 loss: 119.696 	 return: 499.273 	 ep_len: 499.273
epoch:  68 	 loss: 113.002 	 return: 473.818 	 ep_len: 473.818
epoch:  69 	 loss: 115.337 	 return: 500.000 	 ep_len: 500.000
epoch:  70 	 loss: 114.623 	 return: 475.455 	 ep_len: 475.455
epoch:  71 	 loss: 116.884 	 return: 500.000 	 ep_len: 500.000
epoch:  72 	 loss: 117.008 	 return: 500.000 	 ep_len: 500.000
epoch:  73 	 loss: 117.480 	 return: 500.000 	 ep_len: 500.000
epoch:  74 	 loss: 116.501 	 return: 500.000 	 ep_len: 500.000
epoch:  75 	 loss: 115.949 	 return: 500.000 	 ep_len: 500.000
epoch:  76 	 loss: 115.449 	 return: 497.182 	 ep_len: 497.182
epoch:  77 	 loss: 112.615 	 return: 491.182 	 ep_len: 491.182
epoch:  78 	 loss: 113.371 	 return: 500.000 	 ep_len: 500.000
epoch:  79 	 loss: 112.352 	 return: 489.000 	 ep_len: 489.000
epoch:  80 	 loss: 109.754 	 return: 467.727 	 ep_len: 467.727
epoch:  81 	 loss: 112.610 	 return: 497.909 	 ep_len: 497.909
epoch:  82 	 loss: 111.629 	 return: 500.000 	 ep_len: 500.000
epoch:  83 	 loss: 113.287 	 return: 500.000 	 ep_len: 500.000
epoch:  84 	 loss: 108.705 	 return: 500.000 	 ep_len: 500.000
epoch:  85 	 loss: 109.150 	 return: 470.636 	 ep_len: 470.636
epoch:  86 	 loss: 109.987 	 return: 499.636 	 ep_len: 499.636
epoch:  87 	 loss: 109.112 	 return: 500.000 	 ep_len: 500.000
epoch:  88 	 loss: 108.534 	 return: 500.000 	 ep_len: 500.000
epoch:  89 	 loss: 104.992 	 return: 484.455 	 ep_len: 484.455
epoch:  90 	 loss: 105.968 	 return: 481.818 	 ep_len: 481.818
epoch:  91 	 loss: 108.627 	 return: 494.727 	 ep_len: 494.727
epoch:  92 	 loss: 105.657 	 return: 492.455 	 ep_len: 492.455
epoch:  93 	 loss: 103.112 	 return: 433.333 	 ep_len: 433.333
epoch:  94 	 loss: 102.955 	 return: 455.167 	 ep_len: 455.167
epoch:  95 	 loss: 93.039 	 return: 391.308 	 ep_len: 391.308
epoch:  96 	 loss: 90.349 	 return: 358.357 	 ep_len: 358.357
epoch:  97 	 loss: 87.472 	 return: 365.286 	 ep_len: 365.286
epoch:  98 	 loss: 90.316 	 return: 371.643 	 ep_len: 371.643
epoch:  99 	 loss: 97.449 	 return: 426.833 	 ep_len: 426.833
epoch: 100 	 loss: 98.803 	 return: 428.417 	 ep_len: 428.417
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:110: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:256.)
  batch_loss = compute_loss(obs=torch.as_tensor(batch_obs, dtype=torch.float32),
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:124: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:837.)
  print('epoch: %3d \t loss: %.3f \t return: %.3f \t ep_len: %.3f'%

=== Run 3 ===

Using simplest formulation of policy gradient.

epoch:   0 	 loss: 10.536 	 return: 22.954 	 ep_len: 22.954
epoch:   1 	 loss: 11.160 	 return: 25.396 	 ep_len: 25.396
epoch:   2 	 loss: 12.663 	 return: 27.527 	 ep_len: 27.527
epoch:   3 	 loss: 12.410 	 return: 28.441 	 ep_len: 28.441
epoch:   4 	 loss: 14.978 	 return: 34.143 	 ep_len: 34.143
epoch:   5 	 loss: 15.675 	 return: 35.408 	 ep_len: 35.408
epoch:   6 	 loss: 15.634 	 return: 39.352 	 ep_len: 39.352
epoch:   7 	 loss: 18.430 	 return: 41.892 	 ep_len: 41.892
epoch:   8 	 loss: 17.346 	 return: 44.175 	 ep_len: 44.175
epoch:   9 	 loss: 15.518 	 return: 42.846 	 ep_len: 42.846
epoch:  10 	 loss: 17.288 	 return: 46.935 	 ep_len: 46.935
epoch:  11 	 loss: 17.024 	 return: 46.822 	 ep_len: 46.822
epoch:  12 	 loss: 19.422 	 return: 54.215 	 ep_len: 54.215
epoch:  13 	 loss: 17.833 	 return: 49.107 	 ep_len: 49.107
epoch:  14 	 loss: 19.081 	 return: 55.220 	 ep_len: 55.220
epoch:  15 	 loss: 18.897 	 return: 55.209 	 ep_len: 55.209
epoch:  16 	 loss: 21.061 	 return: 62.987 	 ep_len: 62.987
epoch:  17 	 loss: 21.006 	 return: 59.929 	 ep_len: 59.929
epoch:  18 	 loss: 20.867 	 return: 61.659 	 ep_len: 61.659
epoch:  19 	 loss: 21.709 	 return: 65.364 	 ep_len: 65.364
epoch:  20 	 loss: 20.773 	 return: 65.260 	 ep_len: 65.260
epoch:  21 	 loss: 23.077 	 return: 73.600 	 ep_len: 73.600
epoch:  22 	 loss: 22.992 	 return: 71.451 	 ep_len: 71.451
epoch:  23 	 loss: 23.967 	 return: 76.833 	 ep_len: 76.833
epoch:  24 	 loss: 26.354 	 return: 83.400 	 ep_len: 83.400
epoch:  25 	 loss: 27.063 	 return: 84.283 	 ep_len: 84.283
epoch:  26 	 loss: 27.269 	 return: 87.397 	 ep_len: 87.397
epoch:  27 	 loss: 31.999 	 return: 103.245 	 ep_len: 103.245
epoch:  28 	 loss: 37.211 	 return: 117.163 	 ep_len: 117.163
epoch:  29 	 loss: 36.330 	 return: 114.711 	 ep_len: 114.711
epoch:  30 	 loss: 39.604 	 return: 137.162 	 ep_len: 137.162
epoch:  31 	 loss: 44.788 	 return: 151.576 	 ep_len: 151.576
epoch:  32 	 loss: 50.215 	 return: 174.552 	 ep_len: 174.552
epoch:  33 	 loss: 46.032 	 return: 158.438 	 ep_len: 158.438
epoch:  34 	 loss: 46.998 	 return: 164.484 	 ep_len: 164.484
epoch:  35 	 loss: 54.102 	 return: 189.481 	 ep_len: 189.481
epoch:  36 	 loss: 62.202 	 return: 208.958 	 ep_len: 208.958
epoch:  37 	 loss: 64.667 	 return: 217.333 	 ep_len: 217.333
epoch:  38 	 loss: 79.538 	 return: 246.524 	 ep_len: 246.524
epoch:  39 	 loss: 81.048 	 return: 257.700 	 ep_len: 257.700
epoch:  40 	 loss: 102.110 	 return: 351.200 	 ep_len: 351.200
epoch:  41 	 loss: 120.743 	 return: 428.083 	 ep_len: 428.083
epoch:  42 	 loss: 122.563 	 return: 462.364 	 ep_len: 462.364
epoch:  43 	 loss: 113.479 	 return: 410.615 	 ep_len: 410.615
epoch:  44 	 loss: 105.610 	 return: 392.429 	 ep_len: 392.429
epoch:  45 	 loss: 119.604 	 return: 434.917 	 ep_len: 434.917
epoch:  46 	 loss: 129.122 	 return: 480.364 	 ep_len: 480.364
epoch:  47 	 loss: 132.067 	 return: 500.000 	 ep_len: 500.000
epoch:  48 	 loss: 132.522 	 return: 500.000 	 ep_len: 500.000
epoch:  49 	 loss: 133.339 	 return: 500.000 	 ep_len: 500.000
epoch:  50 	 loss: 132.553 	 return: 500.000 	 ep_len: 500.000
epoch:  51 	 loss: 132.711 	 return: 500.000 	 ep_len: 500.000
epoch:  52 	 loss: 130.704 	 return: 498.818 	 ep_len: 498.818
epoch:  53 	 loss: 127.157 	 return: 486.000 	 ep_len: 486.000
epoch:  54 	 loss: 115.714 	 return: 427.167 	 ep_len: 427.167
epoch:  55 	 loss: 107.766 	 return: 388.000 	 ep_len: 388.000
epoch:  56 	 loss: 114.369 	 return: 421.692 	 ep_len: 421.692
epoch:  57 	 loss: 122.218 	 return: 457.273 	 ep_len: 457.273
epoch:  58 	 loss: 132.146 	 return: 500.000 	 ep_len: 500.000
epoch:  59 	 loss: 130.243 	 return: 500.000 	 ep_len: 500.000
epoch:  60 	 loss: 123.031 	 return: 452.167 	 ep_len: 452.167
epoch:  61 	 loss: 126.659 	 return: 471.818 	 ep_len: 471.818
epoch:  62 	 loss: 124.732 	 return: 469.091 	 ep_len: 469.091
epoch:  63 	 loss: 129.591 	 return: 489.818 	 ep_len: 489.818
epoch:  64 	 loss: 124.531 	 return: 459.364 	 ep_len: 459.364
epoch:  65 	 loss: 127.615 	 return: 472.909 	 ep_len: 472.909
epoch:  66 	 loss: 121.899 	 return: 461.182 	 ep_len: 461.182
epoch:  67 	 loss: 125.768 	 return: 473.000 	 ep_len: 473.000
epoch:  68 	 loss: 122.166 	 return: 451.167 	 ep_len: 451.167
epoch:  69 	 loss: 127.422 	 return: 472.818 	 ep_len: 472.818
epoch:  70 	 loss: 124.869 	 return: 489.909 	 ep_len: 489.909
epoch:  71 	 loss: 120.522 	 return: 455.909 	 ep_len: 455.909
epoch:  72 	 loss: 126.120 	 return: 463.727 	 ep_len: 463.727
epoch:  73 	 loss: 121.812 	 return: 445.917 	 ep_len: 445.917
epoch:  74 	 loss: 123.013 	 return: 478.000 	 ep_len: 478.000
epoch:  75 	 loss: 126.577 	 return: 500.000 	 ep_len: 500.000
epoch:  76 	 loss: 127.622 	 return: 500.000 	 ep_len: 500.000
epoch:  77 	 loss: 120.174 	 return: 446.083 	 ep_len: 446.083
epoch:  78 	 loss: 124.075 	 return: 480.455 	 ep_len: 480.455
epoch:  79 	 loss: 130.902 	 return: 500.000 	 ep_len: 500.000
epoch:  80 	 loss: 126.127 	 return: 483.455 	 ep_len: 483.455
epoch:  81 	 loss: 125.399 	 return: 475.273 	 ep_len: 475.273
epoch:  82 	 loss: 126.587 	 return: 478.545 	 ep_len: 478.545
epoch:  83 	 loss: 130.038 	 return: 500.000 	 ep_len: 500.000
epoch:  84 	 loss: 127.662 	 return: 484.727 	 ep_len: 484.727
epoch:  85 	 loss: 126.050 	 return: 482.818 	 ep_len: 482.818
epoch:  86 	 loss: 125.532 	 return: 453.250 	 ep_len: 453.250
epoch:  87 	 loss: 129.678 	 return: 496.909 	 ep_len: 496.909
epoch:  88 	 loss: 129.495 	 return: 477.727 	 ep_len: 477.727
epoch:  89 	 loss: 125.687 	 return: 454.833 	 ep_len: 454.833
epoch:  90 	 loss: 131.725 	 return: 495.455 	 ep_len: 495.455
epoch:  91 	 loss: 125.859 	 return: 447.250 	 ep_len: 447.250
epoch:  92 	 loss: 132.030 	 return: 500.000 	 ep_len: 500.000
epoch:  93 	 loss: 124.163 	 return: 398.538 	 ep_len: 398.538
epoch:  94 	 loss: 132.216 	 return: 500.000 	 ep_len: 500.000
epoch:  95 	 loss: 133.816 	 return: 500.000 	 ep_len: 500.000
epoch:  96 	 loss: 125.623 	 return: 464.909 	 ep_len: 464.909
epoch:  97 	 loss: 128.110 	 return: 465.455 	 ep_len: 465.455
epoch:  98 	 loss: 128.996 	 return: 470.364 	 ep_len: 470.364
epoch:  99 	 loss: 131.014 	 return: 476.091 	 ep_len: 476.091
epoch: 100 	 loss: 127.350 	 return: 471.182 	 ep_len: 471.182
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:110: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:256.)
  batch_loss = compute_loss(obs=torch.as_tensor(batch_obs, dtype=torch.float32),
/Users/Matthew/PycharmProjects/CS6955_A5/reward_to_go.py:124: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:837.)
  print('epoch: %3d \t loss: %.3f \t return: %.3f \t ep_len: %.3f'%

=== Run 4 ===

Using simplest formulation of policy gradient.

epoch:   0 	 loss: 9.481 	 return: 20.433 	 ep_len: 20.433
epoch:   1 	 loss: 10.084 	 return: 22.084 	 ep_len: 22.084
epoch:   2 	 loss: 12.186 	 return: 25.821 	 ep_len: 25.821
epoch:   3 	 loss: 13.242 	 return: 29.604 	 ep_len: 29.604
epoch:   4 	 loss: 17.811 	 return: 37.507 	 ep_len: 37.507
epoch:   5 	 loss: 17.206 	 return: 36.079 	 ep_len: 36.079
epoch:   6 	 loss: 17.503 	 return: 39.449 	 ep_len: 39.449
epoch:   7 	 loss: 20.909 	 return: 48.689 	 ep_len: 48.689
epoch:   8 	 loss: 21.817 	 return: 51.173 	 ep_len: 51.173
epoch:   9 	 loss: 23.138 	 return: 58.011 	 ep_len: 58.011
epoch:  10 	 loss: 22.261 	 return: 54.914 	 ep_len: 54.914
epoch:  11 	 loss: 23.971 	 return: 62.062 	 ep_len: 62.062
epoch:  12 	 loss: 27.397 	 return: 70.789 	 ep_len: 70.789
epoch:  13 	 loss: 37.594 	 return: 100.157 	 ep_len: 100.157
epoch:  14 	 loss: 36.493 	 return: 99.451 	 ep_len: 99.451
epoch:  15 	 loss: 34.028 	 return: 93.667 	 ep_len: 93.667
epoch:  16 	 loss: 37.863 	 return: 103.204 	 ep_len: 103.204
epoch:  17 	 loss: 38.773 	 return: 109.717 	 ep_len: 109.717
epoch:  18 	 loss: 33.740 	 return: 102.327 	 ep_len: 102.327
epoch:  19 	 loss: 39.641 	 return: 123.659 	 ep_len: 123.659
epoch:  20 	 loss: 46.060 	 return: 147.324 	 ep_len: 147.324
epoch:  21 	 loss: 47.932 	 return: 152.818 	 ep_len: 152.818
epoch:  22 	 loss: 46.743 	 return: 143.028 	 ep_len: 143.028
epoch:  23 	 loss: 50.053 	 return: 151.909 	 ep_len: 151.909
epoch:  24 	 loss: 78.507 	 return: 231.500 	 ep_len: 231.500
epoch:  25 	 loss: 86.706 	 return: 269.842 	 ep_len: 269.842
epoch:  26 	 loss: 92.817 	 return: 302.882 	 ep_len: 302.882
epoch:  27 	 loss: 88.693 	 return: 281.056 	 ep_len: 281.056
epoch:  28 	 loss: 88.132 	 return: 296.588 	 ep_len: 296.588
epoch:  29 	 loss: 91.782 	 return: 315.412 	 ep_len: 315.412
